ISBN	douban_id	5star	4star	3star	2star	1star	short_comment	long_comment	note	reading	collectiongs	wishes	url_pic	title	score	users
9787533261894	3887796	71.1%	21.1%	7.9%	0.0%	0.0%	12	0	0.0	4.0	46.0	61.0	https://img3.doubanio.com/lpic/s3938463.jpg	奇奇好棒（套装共7册）	9.2	38
9787556054947	26961057	61.5%	38.5%	0.0%	0.0%	0.0%	2	13	0.0	2.0	8.0	23.0	https://img3.doubanio.com/lpic/s29302594.jpg	如何当好一只狗	9.1	12
9787560085845	3771250	3	0	0	0	12	15	https://img1.doubanio.com/lpic/s3931828.jpg						宝贝儿，我们一起走进图画书	7.5	10
9787544808996	4087895	23.3%	53.3%	23.3%	0.0%	0.0%	10	0	0.0	2.0	39.0	31.0	https://img3.doubanio.com/lpic/s4051254.jpg	爱讲故事的小鱼儿	8.8	30
9787533828424	1007751	88.3%	9.1%	2.6%	0.0%	0.0%	28	2	0.0	1.0	92.0	91.0	https://img1.doubanio.com/lpic/s1146229.jpg	儿童生活趣味百科	9.7	77
9787530448250	4909249	37.3%	47.5%	13.6%	1.7%	0.0%	27	11	0.0	8.0	72.0	116.0	https://img3.doubanio.com/lpic/s4582693.jpg	当你到达我	8.2	59
9787539429717	4113906	50.4%	41.4%	8.3%	0.0%	0.0%	45	3	0.0	10.0	169.0	129.0	https://img1.doubanio.com/lpic/s4037488.jpg	爸爸和我	8.9	133
9787507723519	1176484	33.3%	40.0%	20.0%	6.7%	0.0%	3	0	0.0	3.0	23.0	7.0	https://img3.doubanio.com/lpic/s2173270.jpg	小兔跑跑跳跳	7.6	15
9787508660813	26824247	33.3%	43.3%	23.3%	0.0%	0.0%	16	1	0.0	7.0	34.0	122.0	https://img1.doubanio.com/lpic/s28837849.jpg	DADA全球艺术启蒙系列（罗辑思维独家定制版）	8.2	30
9787801319951	1083041	66.7%	27.5%	3.9%	2.0%	0.0%	9	0	0.0	3.0	71.0	42.0	https://img1.doubanio.com/lpic/s2197439.jpg	你是我的孩子	9.2	51
9787507426038	10774781	40.7%	46.3%	11.1%	1.9%	0.0%	17	0	0.0	4.0	63.0	102.0	https://img1.doubanio.com/lpic/s26248968.jpg	儿童的季节	9.0	55
9787550206526	11511422	30.0%	30.0%	40.0%	0.0%	0.0%	9	0	0.0	0.0	23.0	12.0	https://img3.doubanio.com/lpic/s11313724.jpg	自由的苹果	7.8	20
9787535676092	26827251	33.3%	39.7%	19.0%	6.3%	1.6%	31	9	0.0	7.0	60.0	398.0	https://img1.doubanio.com/lpic/s28853768.jpg	山 • 十二记	8.7	63
9787544226721	1442308	69.0%	26.8%	4.0%	0.2%	0.0%	93	5	0.0	31.0	626.0	430.0	https://img3.doubanio.com/lpic/s1985473.jpg	可爱的鼠小弟(1-6册)	9.3	451
9787539974361	25909498	79.2%	12.5%	8.3%	0.0%	0.0%	10	4	0.0	2.0	25.0	71.0	https://img5.doubanio.com/lpic/s27306936.jpg	好消息坏消息	9.0	24
9787508640198	25747589	14.3%	52.4%	33.3%	0.0%	0.0%	8	0	0.0	5.0	36.0	29.0	https://img3.doubanio.com/lpic/s27327760.jpg	蓬皮杜中心原来可以这样看	9.0	21
9787201103624	26797183	54.8%	25.3%	15.8%	3.4%	0.7%	138	4	0.0	11.0	319.0	967.0	https://img3.doubanio.com/lpic/s28777054.jpg	喵呜，原来你是这种汪	8.0	292
9787563379064	3409639	61.7%	31.7%	6.7%	0.0%	0.0%	8	0	0.0	0.0	76.0	38.0	https://img5.doubanio.com/lpic/s26678406.jpg	温妮在海边	9.1	60
9787539140629	2996920	35.9%	39.1%	25.0%	0.0%	0.0%	25	0	0.0	4.0	132.0	48.0	https://img1.doubanio.com/lpic/s2962649.jpg	老鼠娶新娘	8.3	92
9787563383849	3596979	67.9%	28.6%	3.6%	0.0%	0.0%	7	0	0.0	7.0	31.0	275.0	https://img3.doubanio.com/lpic/s3999283.jpg	写给孩子的哲学启蒙书(第6卷)(精)	9.2	28
9787544839396	26692741	3	0	0	0	8	3	https://img3.doubanio.com/lpic/s28367782.jpg						麻雀	9.0	10
9787511253606	25894585	1.6%	0.0%	0.0%	0.0%	98.4%	36	0	0.0	2.0	66.0	8.0	https://img3.doubanio.com/lpic/s28764474.jpg	儿童自闭症康复手记	7.6	63
9787513525589	20381841	53.3%	40.0%	6.7%	0.0%	0.0%	4	0	0.0	0.0	20.0	7.0	https://img3.doubanio.com/lpic/s24515931.jpg	温妮和飞毯	8.1	15
9787540557706	10850970	47.3%	38.7%	12.7%	1.1%	0.3%	223	5	0.0	40.0	880.0	1485.0	https://img3.doubanio.com/lpic/s11155861.jpg	卜鸟	8.6	727
9787300089423	3023897	69.3%	22.3%	7.8%	0.0%	0.6%	80	10	0.0	59.0	352.0	937.0	https://img1.doubanio.com/lpic/s3512428.jpg	希腊三部曲Ⅰ 追逐阳光之岛	9.2	309
9787020053780	1781440	23.7%	32.8%	36.7%	4.5%	2.3%	76	9	0.0	21.0	253.0	1253.0	https://img3.doubanio.com/lpic/s1652690.jpg	童话是童话是童话	7.1	177
9787508665191	26868703	2	0	0	1	4	46	https://img3.doubanio.com/lpic/s29202763.jpg						教给孩子的古文课	7.3	10
9787539175737	10740556	52.4%	42.9%	4.8%	0.0%	0.0%	7	2	0.0	4.0	29.0	14.0	https://img5.doubanio.com/lpic/s10346236.jpg	大灰狼罗克传	8.0	21
9787539148076	3704461	61.9%	27.9%	8.8%	0.9%	0.5%	40	1	0.0	6.0	293.0	50.0	https://img3.doubanio.com/lpic/s8831883.jpg	我好喜欢她	9.0	215
9789881799449	3449159	61.3%	30.1%	8.6%	0.0%	0.0%	10	0	0.0	20.0	125.0	681.0	https://img1.doubanio.com/lpic/s3578818.jpg	The Whispering Game and 5 Years of b.wing 2004-2008	9.0	93
9787544246767	4773507	70.5%	22.2%	7.2%	0.0%	0.0%	134	9	0.0	17.0	495.0	204.0	https://img5.doubanio.com/lpic/s4422786.jpg	晚安，大猩猩	9.3	388
9787544246781	4710362	41.1%	35.6%	23.3%	0.0%	0.0%	24	1	0.0	2.0	93.0	40.0	https://img3.doubanio.com/lpic/s4248741.jpg	不可思议的小刀	9.3	73
9780670445806	1473513	66.0%	30.0%	4.0%	0.0%	0.0%	20	1	0.0	1.0	68.0	77.0	https://img1.doubanio.com/lpic/s2542748.jpg	Madeline	9.2	50
9787534218170	1005022	45.2%	32.3%	22.6%	0.0%	0.0%	11	0	0.0	5.0	40.0	54.0	https://img3.doubanio.com/lpic/s9072855.jpg	儿歌三百首	8.3	31
9787514503814	21817831	61.7%	33.8%	4.5%	0.0%	0.0%	41	0	0.0	8.0	170.0	119.0	https://img3.doubanio.com/lpic/s25810531.jpg	世说新语.八周刊-卷贰	9.1	155
9787530451342	6127332	63.1%	29.0%	7.9%	0.0%	0.0%	96	3	0.0	13.0	328.0	215.0	https://img3.doubanio.com/lpic/s6518412.jpg	肚子里有个火车站	9.0	253
9787020085897	6146052	31.0%	38.8%	25.4%	3.0%	1.7%	76	20	0.0	41.0	277.0	775.0	https://img3.doubanio.com/lpic/s4882604.jpg	我不升职记	7.8	232
9787537620017	1030061	52.4%	28.6%	19.0%	0.0%	0.0%	9	7	0.0	4.0	60.0	75.0	https://img5.doubanio.com/lpic/s1678336.jpg	蓝色的海豚岛	8.4	42
9787511017642	25941881	0	0	0	0	3	10	https://img3.doubanio.com/lpic/s27357005.jpg						南洋旅行记	7.3	10
9787543477490	5254300	44.1%	39.7%	16.2%	0.0%	0.0%	34	2	0.0	6.0	87.0	78.0	https://img3.doubanio.com/lpic/s4566184.jpg	巫婆的孩子	8.5	68
9787530440124	3330195	52.5%	31.1%	14.8%	1.6%	0.0%	12	1	0.0	1.0	91.0	79.0	https://img1.doubanio.com/lpic/s3661177.jpg	神马	8.7	61
9787545602111	26895483	59.4%	31.3%	9.4%	0.0%	0.0%	14	17	0.0	6.0	27.0	391.0	https://img1.doubanio.com/lpic/s29103579.jpg	朱天衣的作文课（全5册，随书赠含光盘）	8.5	32
9787550249240	26363740	0	0	0	1	6	6	https://img3.doubanio.com/lpic/s28109773.jpg						神奇魔法床	8.5	10
9787512635784	26596172	62.5%	35.1%	2.5%	0.0%	0.0%	214	101	0.0	31.0	258.0	62.0	https://img1.doubanio.com/lpic/s28370737.jpg	写给儿童的名人故事(全套25册）	7.7	285
9787515321653	25805993	89.5%	0.0%	10.5%	0.0%	0.0%	9	0	0.0	5.0	17.0	65.0	https://img3.doubanio.com/lpic/s27195750.jpg	制作私绘本·生活截图	8.5	19
9787544240109	3044158	34.1%	43.1%	21.5%	1.0%	0.3%	163	17	0.0	69.0	937.0	570.0	https://img3.doubanio.com/lpic/s3044430.jpg	小豆豆频道	8.0	766
9787807459842	10453914	25.0%	47.5%	22.5%	5.0%	0.0%	14	13	0.0	10.0	48.0	203.0	https://img3.doubanio.com/lpic/s8949900.jpg	光有爱还不够	7.9	40
9787533253486	2170923	80.0%	15.0%	5.0%	0.0%	0.0%	2	0	0.0	3.0	29.0	40.0	https://img3.doubanio.com/lpic/s2628485.jpg	春天的野餐	9.5	20
9787564527778	26925647	87.5%	12.5%	0.0%	0.0%	0.0%	5	8	0.0	1.0	10.0	26.0	https://img3.doubanio.com/lpic/s29186541.jpg	大手小手玩游戏	10.0	16
9787544738699	24756462	45.6%	42.6%	10.8%	0.7%	0.2%	163	14	0.0	58.0	464.0	525.0	https://img3.doubanio.com/lpic/s26739252.jpg	骑鲸之旅	8.6	406
9787534273421	23155730	14.3%	78.6%	7.1%	0.0%	0.0%	6	0	0.0	2.0	19.0	11.0	https://img3.doubanio.com/lpic/s26355100.jpg	天天星期三	7.6	14
9787514819793	25986517	28.6%	14.3%	42.9%	0.0%	14.3%	8	3	0.0	2.0	14.0	36.0	https://img3.doubanio.com/lpic/s27967630.jpg	童话之书	6.8	14
9787532765652	25919824	53.8%	30.8%	15.4%	0.0%	0.0%	4	1	0.0	3.0	13.0	66.0	https://img5.doubanio.com/lpic/s27383286.jpg	缘缘本本	9.1	13
9787539132785	1491322	56.3%	30.8%	11.6%	0.8%	0.6%	96	0	0.0	33.0	620.0	376.0	https://img3.doubanio.com/lpic/s26739525.jpg	皮皮鲁和活车	8.8	510
9787537172882	4251850	9.1%	54.5%	36.4%	0.0%	0.0%	4	1	0.0	0.0	20.0	7.0	https://img1.doubanio.com/lpic/s4179447.jpg	偷蛋贼	7.3	11
9787530112052	1037037	23.7%	41.0%	29.5%	5.0%	0.7%	38	0	0.0	2.0	216.0	54.0	https://img3.doubanio.com/lpic/s1242072.jpg	好饿的小白熊	7.6	139
9787500739159	1008098	56.8%	31.7%	11.5%	0.0%	0.0%	23	0	0.0	2.0	257.0	45.0	https://img5.doubanio.com/lpic/s1027186.jpg	小老鼠漂流记	8.9	183
9787100103169	25740161	3	0	0	4	7	214	https://img3.doubanio.com/lpic/s28551701.jpg						西方儿童史（上卷）	8.7	10
9787544068468	26335289	1	1	0	1	1	46	https://img1.doubanio.com/lpic/s28017517.jpg						大雪怪	9.4	10
9787535802545	1963663	85.3%	10.5%	4.2%	0.0%	0.0%	29	2	0.0	3.0	116.0	133.0	https://img3.doubanio.com/lpic/s2058535.jpg	罗大里童话	8.4	95
9787539139616	2973076	63.9%	27.7%	8.4%	0.0%	0.0%	26	0	0.0	4.0	98.0	115.0	https://img1.doubanio.com/lpic/s2892328.jpg	一只聪明的小狐狸	9.1	83
9787543483439	6731182	44.2%	41.9%	14.0%	0.0%	0.0%	13	0	0.0	6.0	53.0	35.0	https://img3.doubanio.com/lpic/s6987082.jpg	变焦2	8.6	43
9787513319232	26662356	79.4%	11.8%	8.8%	0.0%	0.0%	14	0	0.0	4.0	41.0	233.0	https://img5.doubanio.com/lpic/s28339446.jpg	大自然	9.4	34
9787544735490	20452048	3	0	0	0	5	5	https://img1.doubanio.com/lpic/s26685197.jpg						兔子，等着瞧！	8.7	10
9787541760266	26803755	7	1	0	0	7	37	https://img1.doubanio.com/lpic/s28758489.jpg						MAMOKO妈妈看！	9.3	10
9787544064736	26335260	2	2	0	0	4	65	https://img3.doubanio.com/lpic/s28017522.jpg						和猫国的战争	7.7	10
9788780170540	3091489	66.7%	33.3%	0.0%	0.0%	0.0%	8	0	0.0	13.0	22.0	144.0	https://img1.doubanio.com/lpic/s3112397.jpg	儿童的道德判断	8.2	18
9787530434222	1928216	56.5%	26.1%	17.4%	0.0%	0.0%	11	0	0.0	4.0	33.0	33.0	https://img3.doubanio.com/lpic/s7626822.jpg	阶梯数学	8.8	23
9787563386949	25887385	34.5%	36.0%	25.9%	2.9%	0.7%	61	17	0.0	5.0	151.0	336.0	https://img3.doubanio.com/lpic/s27283254.jpg	我想你了，爸爸	8.1	139
9787532768233	26698222	1	0	0	0	5	37	https://img3.doubanio.com/lpic/s28480493.jpg						文人珠玉	8.0	10
9787507420869	3594151	30.3%	49.3%	19.4%	1.0%	0.1%	2481	229	0.0	1588.0	12410.0	15853.0	https://img3.doubanio.com/lpic/s8459325.jpg	柑橘与柠檬啊	8.1	10267
9787511015686	25805205	0	0	0	6	9	44	https://img3.doubanio.com/lpic/s27812853.jpg						开明第三英文读本	7.6	10
9789571349428	3298145	69.8%	27.9%	2.3%	0.0%	0.0%	5	2	0.0	8.0	50.0	196.0	https://img1.doubanio.com/lpic/s3362917.jpg	歐赫貝奇幻地誌學R-Z	9.4	43
9780440227533	1815468	42.7%	46.9%	9.4%	0.0%	1.0%	38	1	0.0	18.0	103.0	136.0	https://img3.doubanio.com/lpic/s1682101.jpg	Number the Stars	8.7	96
9787534233753	1219824	34.4%	48.9%	15.0%	1.1%	0.6%	37	0	0.0	14.0	207.0	171.0	https://img3.doubanio.com/lpic/s1165810.jpg	毒药博士的恐怖计划	8.3	180
9787500783091	1951812	42.2%	53.3%	4.4%	0.0%	0.0%	14	10	0.0	5.0	64.0	36.0	https://img3.doubanio.com/lpic/s5746972.jpg	张天翼儿童文学选集·大林和小林（美绘版）	8.6	45
9787539141466	3089678	29.7%	51.6%	18.8%	0.0%	0.0%	15	0	0.0	6.0	85.0	174.0	https://img3.doubanio.com/lpic/s8980772.jpg	我要是一只狗就好了	8.7	64
9787511008794	10570239	55.2%	34.5%	10.3%	0.0%	0.0%	13	0	0.0	4.0	37.0	52.0	https://img1.doubanio.com/lpic/s9101579.jpg	蝴蝶，如此耐心	9.0	29
9787544812306	4743856	59.4%	33.5%	6.5%	0.0%	0.6%	52	2	0.0	8.0	211.0	113.0	https://img3.doubanio.com/lpic/s6170873.jpg	14只老鼠大搬家	9.0	155
9787544822794	7056975	36.4%	45.5%	18.2%	0.0%	0.0%	6	0	0.0	0.0	14.0	3.0	https://img1.doubanio.com/lpic/s10517207.jpg	巴巴伯穿毛衣·巴巴伯的新模样	7.7	11
9787505737648	26834128	36.1%	43.3%	17.5%	3.1%	0.0%	41	2	0.0	4.0	109.0	110.0	https://img3.doubanio.com/lpic/s28885831.jpg	一品芝麻狐2·探林卷	8.0	96
9787537666428	25747421	3	1	0	1	7	12	https://img1.doubanio.com/lpic/s27169529.jpg						大熊	8.1	10
9787544233644	1975904	73.7%	21.1%	3.9%	1.3%	0.0%	23	2	0.0	2.0	97.0	110.0	https://img1.doubanio.com/lpic/s2130837.jpg	奥拉夫与圣诞老人	9.4	76
9780810997837	5314758	45.8%	54.2%	0.0%	0.0%	0.0%	5	1	0.0	8.0	25.0	31.0	https://img3.doubanio.com/lpic/s4872185.jpg	Diary of Wimpy Kids Boxset 小屁孩日记套装	8.1	24
9787020007660	2056534	40.9%	40.9%	18.2%	0.0%	0.0%	4	0	0.0	4.0	37.0	90.0	https://img3.doubanio.com/lpic/s2521970.jpg	不如归·黑潮	8.4	22
9787535163387	6000691	7	0	0	2	11	22	https://img3.doubanio.com/lpic/s6488853.jpg						外国儿童文学经典100部	8.5	10
9787530732939	1168575	46.3%	38.5%	12.9%	1.7%	0.6%	227	66	0.0	246.0	1245.0	2330.0	https://img3.doubanio.com/lpic/s1310905.jpg	爱和自由	8.5	882
9787221077035	2119381	68.0%	27.3%	3.5%	0.8%	0.4%	60	1	0.0	21.0	347.0	167.0	https://img3.doubanio.com/lpic/s10273230.jpg	轱辘轱辘转	9.2	257
9787020078073	4229584	30.5%	37.1%	28.1%	3.0%	1.3%	72	14	0.0	107.0	593.0	2400.0	https://img3.doubanio.com/lpic/s4128634.jpg	幸福的料理箱	7.8	466
9787535478962	26341534	36.4%	29.5%	22.7%	9.1%	2.3%	20	5	0.0	5.0	47.0	51.0	https://img3.doubanio.com/lpic/s28071494.jpg	吹笛者与开膛手	8.5	44
9787108037046	6435061	18.8%	56.3%	25.0%	0.0%	0.0%	6	5	0.0	2.0	20.0	20.0	https://img5.doubanio.com/lpic/s6427596.jpg	用“心”思考	7.8	16
9787550421981	26677844	81.1%	17.5%	1.4%	0.0%	0.0%	130	30	0.0	2.0	145.0	144.0	https://img3.doubanio.com/lpic/s28373911.jpg	森林的孩子	9.6	143
9787535837745	3263804	55.0%	35.0%	10.0%	0.0%	0.0%	4	11	0.0	2.0	24.0	20.0	https://img3.doubanio.com/lpic/s3326860.jpg	红帆	9.1	20
9789571351544	4246741	67.7%	32.3%	0.0%	0.0%	0.0%	9	0	0.0	3.0	41.0	115.0	https://img5.doubanio.com/lpic/s4145686.jpg	最後的巨人	9.4	31
9787505622234	11498204	17.1%	34.1%	46.3%	2.4%	0.0%	11	0	0.0	2.0	52.0	55.0	https://img3.doubanio.com/lpic/s24459270.jpg	悟空，乖！	9.0	41
9787505613393	5355999	66.7%	28.6%	4.8%	0.0%	0.0%	13	0	0.0	4.0	58.0	48.0	https://img3.doubanio.com/lpic/s4592404.jpg	风筝	9.2	42
9787500666745	1481961	38.3%	49.4%	12.0%	0.0%	0.3%	51	7	0.0	11.0	467.0	119.0	https://img5.doubanio.com/lpic/s5640566.jpg	小女贼的猫腻	8.5	334
9787806794517	1010662	59.1%	31.9%	9.1%	0.0%	0.0%	26	1	0.0	2.0	332.0	180.0	https://img3.doubanio.com/lpic/s1653514.jpg	快乐的猪	9.0	254
9789866920677	4734767	4	0	0	0	10	19	https://img1.doubanio.com/lpic/s4246249.jpg						東方公主：高橋真琴的夢幻少女著色繪本	7.5	10
9787513316057	26292675	70.7%	22.7%	6.6%	0.0%	0.0%	65	4	0.0	16.0	207.0	856.0	https://img3.doubanio.com/lpic/s27985444.jpg	绘本窗边的小豆豆（全2册）	9.2	181
9787533230685	1034274	71.9%	19.9%	7.5%	0.7%	0.0%	26	9	0.0	33.0	192.0	592.0	https://img1.doubanio.com/lpic/s1021548.jpg	5月35日	9.2	146
9787501998234	26148080	66.7%	33.3%	0.0%	0.0%	0.0%	6	0	0.0	6.0	16.0	44.0	https://img1.doubanio.com/lpic/s28943458.jpg	动力取向儿童心理治疗	8.2	15
9787539117331	1799757	22.9%	52.1%	22.9%	2.1%	0.0%	9	1	0.0	1.0	70.0	55.0	https://img1.doubanio.com/lpic/s2366249.jpg	月亮狗	8.0	48
9787507212143	2003989	63.7%	30.0%	6.3%	0.0%	0.0%	20	1	0.0	13.0	101.0	187.0	https://img3.doubanio.com/lpic/s4085605.jpg	清秀佳人	9.1	80
9787507715743	1059016	49.8%	36.8%	12.6%	0.6%	0.2%	98	12	0.0	6.0	1442.0	105.0	https://img1.doubanio.com/lpic/s1478998.jpg	蛇王淘金	8.7	1040
9787111479130	26285127	87.0%	13.0%	0.0%	0.0%	0.0%	8	14	0.0	1.0	23.0	15.0	https://img3.doubanio.com/lpic/s27967345.jpg	蹲下来陪孩子一起看世界	9.1	23
9787541567803	20491180	6	0	0	0	9	1	https://img1.doubanio.com/lpic/s25671717.jpg						人鱼少年	7.9	10
9787513321099	26770916	23.2%	35.4%	29.6%	6.9%	5.0%	217	20	0.0	14.0	454.0	2116.0	https://img3.doubanio.com/lpic/s28692291.jpg	毛茸茸	7.1	361
9787534608704	1318615	41.8%	42.7%	14.4%	0.8%	0.3%	311	18	0.0	69.0	1867.0	678.0	https://img3.doubanio.com/lpic/s6046094.jpg	山羊不吃天堂草	8.4	1530
9787108044921	24739111	66.7%	23.3%	10.0%	0.0%	0.0%	10	2	0.0	0.0	36.0	48.0	https://img3.doubanio.com/lpic/s26685702.jpg	野孩子•童戏	9.1	30
9787811137255	4800839	12.5%	43.8%	43.8%	0.0%	0.0%	3	0	0.0	5.0	21.0	12.0	https://img1.doubanio.com/lpic/s6156049.jpg	丰子恺谈艺录	7.2	16
9787530743232	3521990	57.1%	21.4%	21.4%	0.0%	0.0%	10	1	0.0	7.0	53.0	195.0	https://img3.doubanio.com/lpic/s3599610.jpg	宠物猫咪鲁·杰克逊	8.6	42
9787533877491	3424678	63.3%	13.3%	13.3%	6.7%	3.3%	5	0	0.0	5.0	38.0	39.0	https://img3.doubanio.com/lpic/s3929371.jpg	印度寻宝记/我的第一本历史探险漫画书	8.7	30
9787539129068	1447788	46.2%	30.8%	21.8%	1.3%	0.0%	15	0	0.0	3.0	137.0	91.0	https://img5.doubanio.com/lpic/s1547026.jpg	犟龟	8.4	78
9787569908688	26809000	3	0	0	1	8	26	https://img3.doubanio.com/lpic/s28951370.jpg						雪雁	8.8	10
9787535830333	1899044	62.5%	32.3%	4.2%	1.0%	0.0%	9	0	0.0	2.0	139.0	35.0	https://img3.doubanio.com/lpic/s2018612.jpg	特别的日子	9.1	96
9787544244251	3697872	51.5%	37.9%	10.6%	0.0%	0.0%	18	1	0.0	1.0	92.0	51.0	https://img5.doubanio.com/lpic/s8459736.jpg	小达摩和小天狗	8.7	66
9787511280268	26377907	40.0%	42.2%	17.8%	0.0%	0.0%	13	0	0.0	6.0	54.0	151.0	https://img1.doubanio.com/lpic/s28534709.jpg	我们，我们的历史	8.4	45
9787536550988	5299807	46.5%	38.1%	14.2%	1.0%	0.2%	174	1	0.0	131.0	842.0	3364.0	https://img3.doubanio.com/lpic/s4519802.jpg	当世界还不存在的时候	8.6	591
9787806799512	1416197	48.3%	32.9%	16.2%	1.2%	1.4%	122	5	0.0	30.0	457.0	506.0	https://img3.doubanio.com/lpic/s1526071.jpg	巨人的城堡	8.4	421
9787543471382	3734719	49.2%	36.1%	14.8%	0.0%	0.0%	40	2	0.0	5.0	163.0	157.0	https://img3.doubanio.com/lpic/s4253510.jpg	环游世界做苹果派	8.8	122
9787513305655	10522857	20.0%	49.2%	29.2%	1.5%	0.0%	31	2	0.0	7.0	91.0	53.0	https://img3.doubanio.com/lpic/s8966711.jpg	风铃草姑娘	7.7	65
9787545609301	26826626	2	1	0	0	6	39	https://img3.doubanio.com/lpic/s28851095.jpg						神秘日志·魔法全书	8.8	10
9787531319481	1041402	51.3%	33.3%	12.8%	2.6%	0.0%	6	1	0.0	1.0	49.0	120.0	https://img1.doubanio.com/lpic/s1030337.jpg	我说，你是一头熊	8.6	39
9787219005163	2285815	0	0	0	0	3	6	https://img1.doubanio.com/lpic/s2864318.jpg						米夏回来啦	6.9	10
9787513318563	26577096	63.8%	27.5%	7.8%	0.9%	0.0%	96	10	0.0	51.0	237.0	1164.0	https://img3.doubanio.com/lpic/s28331904.jpg	吉米·科瑞根	9.1	219
9781409549925	24637028	45.5%	45.5%	9.1%	0.0%	0.0%	3	0	0.0	1.0	12.0	2.0	https://img1.doubanio.com/lpic/s28018209.jpg	Peep Inside The Zoo	9.5	11
9787531829744	6391328	59.0%	33.1%	7.3%	0.4%	0.2%	322	8	0.0	57.0	2194.0	937.0	https://img3.doubanio.com/lpic/s6378722.jpg	踮脚张望2	9.0	1727
9787510085970	26004087	25.0%	50.0%	25.0%	0.0%	0.0%	1	0	0.0	4.0	13.0	93.0	https://img3.doubanio.com/lpic/s27489173.jpg	我的童年受伤了	9.2	12
9787500435457	1101435	68.3%	21.6%	7.9%	1.4%	0.7%	31	1	0.0	5.0	173.0	69.0	https://img1.doubanio.com/lpic/s9771877.jpg	倪亚达很不屑	9.1	139
9787550256569	26611882	1	2	0	0	9	34	https://img3.doubanio.com/lpic/s28296195.jpg						童立方·小行星 便便恐龙系列之魔法秋千	9.1	10
9787200030037	1013723	60.4%	32.7%	6.4%	0.3%	0.3%	76	1	0.0	3.0	476.0	18.0	https://img3.doubanio.com/lpic/s1189944.jpg	傲慢与偏见	9.0	376
9787540767754	25774820	1	0	0	2	4	1	https://img1.doubanio.com/lpic/s27145439.jpg						多克斯罗马日记	9.2	10
9787543473706	3992756	37.7%	36.1%	24.6%	1.6%	0.0%	21	1	0.0	3.0	77.0	50.0	https://img1.doubanio.com/lpic/s3953108.jpg	星期二洗发日	8.1	61
9787530730430	1072830	59.6%	29.8%	9.9%	0.7%	0.0%	43	0	0.0	20.0	177.0	163.0	https://img3.doubanio.com/lpic/s1058153.jpg	风之王	8.8	151
9787564527839	26925631	94.7%	5.3%	0.0%	0.0%	0.0%	8	10	0.0	2.0	13.0	22.0	https://img1.doubanio.com/lpic/s29186517.jpg	石头妈妈	9.8	19
9787535673749	26647003	2	0	0	0	6	3	https://img3.doubanio.com/lpic/s28322531.jpg						红颜	7.9	10
9787122180698	25773459	21.1%	52.1%	22.5%	4.2%	0.0%	34	5	0.0	14.0	78.0	124.0	https://img3.doubanio.com/lpic/s28051383.jpg	爱讲故事的爸爸是最好的爸爸	7.8	71
9787532415083	2266772	62.7%	27.3%	9.6%	0.4%	0.0%	60	5	0.0	11.0	344.0	916.0	https://img3.doubanio.com/lpic/s3099093.jpg	绿色童话	9.1	271
9787544811491	4583049	39.3%	50.0%	10.7%	0.0%	0.0%	7	0	0.0	1.0	42.0	26.0	https://img1.doubanio.com/lpic/s4231707.jpg	冬冬，等一下	8.4	28
9787115301390	21266885	48.7%	30.8%	17.9%	2.6%	0.0%	18	4	0.0	11.0	56.0	369.0	https://img5.doubanio.com/lpic/s25116396.jpg	我的水彩+α绘日记	8.6	39
9787505631427	26615308	25.0%	50.0%	25.0%	0.0%	0.0%	4	0	0.0	2.0	15.0	18.0	https://img3.doubanio.com/lpic/s28324281.jpg	会说话的手	7.4	12
9787532713387	3034059	86.4%	11.7%	1.3%	0.6%	0.0%	33	1	0.0	4.0	186.0	46.0	https://img3.doubanio.com/lpic/s3013645.jpg	绿野仙踪全集之四	9.7	154
9787108014528	1033434	44.1%	41.2%	14.3%	0.4%	0.0%	69	10	0.0	30.0	387.0	1307.0	https://img3.doubanio.com/lpic/s1185002.jpg	梦游手记	8.6	272
9787544821452	6953245	39.4%	43.7%	16.9%	0.0%	0.0%	19	1	0.0	19.0	78.0	221.0	https://img3.doubanio.com/lpic/s26553620.jpg	童书创作实用指南	8.5	71
9787807466741	4733825	50.0%	34.6%	11.5%	3.8%	0.0%	6	0	0.0	19.0	28.0	190.0	https://img3.doubanio.com/lpic/s4509822.jpg	儿童早期艺术创造性教育	8.6	26
9787020111756	26747429	1	0	0	0	7	5	https://img1.doubanio.com/lpic/s28523887.jpg						小王子	8.6	10
9787511006622	6991111	4	0	0	2	8	29	https://img3.doubanio.com/lpic/s7008073.jpg						竹公主	8.4	10
9787501239481	10582746	75.0%	16.7%	0.0%	8.3%	0.0%	1	1	0.0	15.0	9.0	64.0	https://img1.doubanio.com/lpic/s10188638.jpg	听妈妈讲那圣经里的故事	8.0	12
9787550256309	26465887	1	0	0	2	7	23	https://img3.doubanio.com/lpic/s28256385.jpg						时尚动物	8.7	10
9787511265340	25967722	71.9%	25.0%	3.1%	0.0%	0.0%	8	24	0.0	2.0	29.0	21.0	https://img3.doubanio.com/lpic/s27432373.jpg	让孩子痴迷的纸飞机	7.6	32
9787544246033	4277469	42.1%	37.9%	17.7%	1.6%	0.6%	81	2	0.0	12.0	364.0	418.0	https://img1.doubanio.com/lpic/s6153707.jpg	猫咪教我的那些事	8.4	311
